min_score,pullback_pct,timeout_bars,tp_pct,sl_pct,trailing_act,trailing_dist,total_signals,filled_trades,fill_rate_pct,win_rate_pct,net_pnl_pct,profit_factor,expectancy_pct,max_dd_pct,oos_win_rate_pct,oos_net_pnl_pct,score_metric
75.0,0.0,2,1.8,3.5,0.0,0.0,44989,3018,6.6,55.9,-526.28,0.82,-0.146,320.90,58.3,-220.97,-0.34
75.0,0.0,2,2.0,1.5,1.2,0.4,44989,3018,6.6,53.1,-556.35,0.71,-0.178,377.74,52.9,-185.83,-0.34
75.0,0.0,2,2.0,2.0,1.5,0.5,44989,3018,6.6,53.4,-616.36,0.72,-0.203,432.48,54.3,-193.19,-0.34
75.0,0.0,2,2.0,3.0,2.0,0.6,44989,3018,6.6,53.1,-618.91,0.78,-0.182,390.27,54.6,-238.73,-0.34
75.0,0.0,3,1.25,1.5,0.0,0.0,44989,3018,6.6,52.0,-644.71,0.69,-0.196,412.61,51.5,-236.52,-0.34
75.0,0.0,3,1.25,1.5,1.2,0.4,44989,3018,6.6,52.8,-580.14,0.71,-0.181,385.83,52.3,-201.54,-0.34
75.0,0.0,3,1.25,3.0,1.5,0.5,44989,3018,6.6,60.2,-378.90,0.84,-0.111,261.79,62.2,-148.02,-0.34
75.0,0.0,3,1.5,1.5,1.2,0.4,44989,3018,6.6,52.9,-567.64,0.71,-0.180,383.43,52.7,-191.44,-0.34
75.0,0.0,3,1.5,2.0,0.0,0.0,44989,3018,6.6,53.3,-619.84,0.73,-0.197,417.16,54.1,-209.66,-0.34
75.0,0.0,3,1.5,2.0,1.5,0.5,44989,3018,6.6,53.3,-632.88,0.71,-0.208,442.20,54.1,-199.99,-0.34
75.0,0.0,3,1.5,2.0,2.5,0.8,44989,3018,6.6,53.3,-464.04,0.79,-0.149,320.22,54.1,-153.35,-0.34
75.0,0.0,3,1.8,1.5,1.2,0.4,44989,3018,6.6,53.0,-562.26,0.71,-0.179,380.70,52.8,-188.78,-0.34
75.0,0.0,3,1.8,2.0,1.5,0.5,44989,3018,6.6,53.3,-626.48,0.72,-0.204,435.80,54.1,-199.99,-0.34
75.0,0.0,3,1.8,3.0,0.0,0.0,44989,3018,6.6,54.8,-545.01,0.81,-0.154,332.45,56.7,-224.68,-0.34
75.0,0.0,3,1.8,3.5,0.0,0.0,44989,3018,6.6,55.9,-526.28,0.82,-0.146,320.90,58.3,-220.97,-0.34
75.0,0.0,3,2.0,1.5,1.2,0.4,44989,3018,6.6,53.1,-556.35,0.71,-0.178,377.74,52.9,-185.83,-0.34
75.0,0.0,3,2.0,2.0,1.5,0.5,44989,3018,6.6,53.4,-616.36,0.72,-0.203,432.48,54.3,-193.19,-0.34
75.0,0.0,3,2.0,3.0,2.0,0.6,44989,3018,6.6,53.1,-618.91,0.78,-0.182,390.27,54.6,-238.73,-0.34
75.0,0.0,4,1.25,1.5,0.0,0.0,44989,3018,6.6,52.0,-644.71,0.69,-0.196,412.61,51.5,-236.52,-0.34
75.0,0.0,4,1.25,1.5,1.2,0.4,44989,3018,6.6,52.8,-580.14,0.71,-0.181,385.83,52.3,-201.54,-0.34
75.0,0.0,4,1.25,3.0,1.5,0.5,44989,3018,6.6,60.2,-378.90,0.84,-0.111,261.79,62.2,-148.02,-0.34
75.0,0.0,4,1.5,1.5,1.2,0.4,44989,3018,6.6,52.9,-567.64,0.71,-0.180,383.43,52.7,-191.44,-0.34
75.0,0.0,4,1.5,2.0,0.0,0.0,44989,3018,6.6,53.3,-619.84,0.73,-0.197,417.16,54.1,-209.66,-0.34
75.0,0.0,4,1.5,2.0,1.5,0.5,44989,3018,6.6,53.3,-632.88,0.71,-0.208,442.20,54.1,-199.99,-0.34
75.0,0.0,4,1.5,2.0,2.5,0.8,44989,3018,6.6,53.3,-464.04,0.79,-0.149,320.22,54.1,-153.35,-0.34
75.0,0.0,4,1.8,1.5,1.2,0.4,44989,3018,6.6,53.0,-562.26,0.71,-0.179,380.70,52.8,-188.78,-0.34
75.0,0.0,4,1.8,2.0,1.5,0.5,44989,3018,6.6,53.3,-626.48,0.72,-0.204,435.80,54.1,-199.99,-0.34
75.0,0.0,4,1.8,3.0,0.0,0.0,44989,3018,6.6,54.8,-545.01,0.81,-0.154,332.45,56.7,-224.68,-0.34
75.0,0.0,4,1.8,3.5,0.0,0.0,44989,3018,6.6,55.9,-526.28,0.82,-0.146,320.90,58.3,-220.97,-0.34
75.0,0.0,4,2.0,1.5,1.2,0.4,44989,3018,6.6,53.1,-556.35,0.71,-0.178,377.74,52.9,-185.83,-0.34
75.0,0.0,4,2.0,2.0,1.5,0.5,44989,3018,6.6,53.4,-616.36,0.72,-0.203,432.48,54.3,-193.19,-0.34
75.0,0.0,4,2.0,3.0,2.0,0.6,44989,3018,6.6,53.1,-618.91,0.78,-0.182,390.27,54.6,-238.73,-0.34
75.0,0.3,2,0.7,2.5,2.5,0.8,44989,1316,2.7,77.3,-94.99,0.95,-0.024,47.23,75.3,-74.34,-0.34
75.0,0.3,3,0.8,2.5,2.5,0.8,44989,1455,3.1,74.4,-93.91,0.95,-0.024,49.37,73.0,-70.46,-0.34
75.0,0.3,3,1.0,1.5,1.5,0.5,44989,1455,3.1,60.1,-100.84,0.93,-0.046,76.86,57.8,-56.06,-0.34
75.0,0.3,3,1.0,2.0,1.2,0.4,44989,1455,3.1,64.7,-111.11,0.93,-0.047,83.13,63.2,-65.39,-0.34
75.0,0.3,3,2.0,3.5,0.0,0.0,44989,1455,3.1,58.3,-245.46,0.92,-0.079,126.27,57.8,-169.25,-0.34
75.0,0.3,4,0.8,1.5,1.5,0.5,44989,1562,3.3,66.0,-82.35,0.94,-0.032,60.62,63.7,-49.11,-0.34
75.0,0.3,4,0.8,3.5,2.5,0.8,44989,1562,3.3,76.0,-140.82,0.95,-0.024,51.36,75.3,-115.86,-0.34
75.0,0.3,4,1.25,2.0,2.5,0.8,44989,1562,3.3,60.5,-162.56,0.91,-0.069,119.74,59.8,-90.41,-0.34
75.0,0.3,4,1.8,1.5,2.0,0.6,44989,1562,3.3,47.3,-217.91,0.88,-0.101,139.00,45.1,-112.70,-0.34
75.0,0.3,4,1.8,2.0,2.5,0.8,44989,1562,3.3,52.0,-228.09,0.90,-0.092,137.56,50.3,-132.18,-0.34
75.0,0.5,4,1.8,1.5,0.0,0.0,44989,1121,2.3,48.9,-123.64,0.95,-0.038,44.34,44.9,-96.13,-0.34
75.0,0.8,3,1.5,1.5,0.0,0.0,44989,616,1.2,51.5,-96.41,0.94,-0.048,43.82,46.5,-78.43,-0.34
55.0,0.5,2,1.25,1.5,0.0,0.0,44989,3305,6.7,54.4,-679.87,0.80,-0.142,317.03,50.3,-379.37,-0.35
55.0,0.5,2,1.5,2.0,1.5,0.5,44989,3305,6.7,55.8,-680.60,0.84,-0.128,296.53,51.0,-408.45,-0.35
55.0,0.5,2,1.5,3.5,0.0,0.0,44989,3305,6.7,62.9,-716.94,0.88,-0.104,265.45,59.4,-497.30,-0.35
55.0,0.5,2,1.5,3.5,1.5,0.5,44989,3305,6.7,62.9,-680.29,0.87,-0.117,302.96,59.4,-432.21,-0.35
55.0,0.5,2,1.8,2.0,1.2,0.4,44989,3305,6.7,61.4,-515.92,0.85,-0.110,271.76,57.4,-283.46,-0.35
55.0,0.5,2,1.8,2.0,1.5,0.5,44989,3305,6.7,55.9,-668.10,0.85,-0.125,290.13,51.2,-402.35,-0.35
55.0,0.5,2,1.8,3.0,0.0,0.0,44989,3305,6.7,57.5,-723.17,0.88,-0.116,272.17,54.2,-477.85,-0.35
55.0,0.5,2,1.8,3.5,1.5,0.5,44989,3305,6.7,63.0,-671.18,0.87,-0.117,302.96,59.6,-423.11,-0.35
55.0,0.5,2,2.0,2.0,1.2,0.4,44989,3305,6.7,61.4,-512.48,0.85,-0.108,268.32,57.4,-283.46,-0.35
55.0,0.5,2,2.0,2.0,1.5,0.5,44989,3305,6.7,56.0,-664.77,0.85,-0.124,286.79,51.2,-402.35,-0.35
55.0,0.5,2,2.0,3.0,2.0,0.6,44989,3305,6.7,54.8,-861.04,0.83,-0.174,392.10,51.8,-491.66,-0.35
55.0,0.5,2,2.0,3.5,1.5,0.5,44989,3305,6.7,63.0,-671.18,0.87,-0.117,302.96,59.6,-423.11,-0.35
55.0,0.5,3,0.7,1.5,2.0,0.6,44989,4349,9.0,71.0,-312.09,0.89,-0.050,165.92,68.1,-168.73,-0.35
55.0,0.5,3,0.7,2.5,2.5,0.8,44989,4349,9.0,77.7,-296.70,0.92,-0.037,134.33,75.2,-190.59,-0.35
55.0,0.5,3,1.25,2.5,1.2,0.4,44989,4349,9.0,63.7,-716.71,0.85,-0.110,332.42,59.5,-403.64,-0.35
55.0,0.5,3,1.25,3.0,0.0,0.0,44989,4349,9.0,64.8,-848.06,0.87,-0.096,295.03,60.9,-574.98,-0.35
55.0,0.5,3,1.5,2.5,1.2,0.4,44989,4349,9.0,63.8,-702.98,0.85,-0.109,329.02,59.7,-393.32,-0.35
55.0,0.5,3,1.8,2.5,1.2,0.4,44989,4349,9.0,63.9,-695.68,0.85,-0.109,329.02,59.9,-386.02,-0.35
55.0,0.5,3,2.0,2.5,1.2,0.4,44989,4349,9.0,63.9,-691.69,0.85,-0.107,325.03,59.9,-386.02,-0.35
55.0,0.5,4,0.7,1.5,2.0,0.6,44989,5085,10.7,70.4,-430.19,0.86,-0.065,229.91,68.0,-212.11,-0.35
55.0,0.5,4,0.8,2.0,2.5,0.8,44989,5085,10.7,71.2,-462.55,0.87,-0.066,237.21,68.3,-242.22,-0.35
55.0,0.5,4,1.0,3.0,0.0,0.0,44989,5085,10.7,70.1,-819.38,0.86,-0.087,308.44,67.4,-528.44,-0.35
55.0,0.8,2,1.5,1.5,1.2,0.4,44989,1571,3.0,59.9,-89.89,0.92,-0.053,82.80,58.7,-39.36,-0.35
55.0,0.8,3,1.25,2.5,2.0,0.6,44989,2180,4.2,65.7,-111.71,0.94,-0.045,91.07,64.8,-51.69,-0.35
55.0,0.8,3,1.8,3.0,2.5,0.8,44989,2180,4.2,58.3,-350.80,0.92,-0.086,158.42,56.0,-236.45,-0.35
55.0,0.8,3,2.0,1.5,0.0,0.0,44989,2180,4.2,43.2,-526.60,0.82,-0.166,233.49,39.7,-304.80,-0.35
55.0,0.8,4,1.25,1.5,2.0,0.6,44989,2627,5.2,55.9,-238.37,0.90,-0.070,137.39,53.5,-123.32,-0.35
55.0,0.8,4,1.5,2.5,2.5,0.8,44989,2627,5.2,60.3,-310.55,0.95,-0.043,92.88,57.2,-239.44,-0.35
55.0,0.8,4,1.8,3.5,0.0,0.0,44989,2627,5.2,60.4,-569.67,0.91,-0.092,196.53,57.6,-419.14,-0.35
55.0,0.8,4,2.0,2.0,0.0,0.0,44989,2627,5.2,49.5,-630.18,0.86,-0.135,243.69,45.3,-407.89,-0.35
60.0,0.3,2,0.7,1.5,1.2,0.4,44989,4214,9.0,68.2,-343.45,0.89,-0.052,161.61,64.7,-196.93,-0.35
60.0,0.3,2,0.8,1.5,1.5,0.5,44989,4214,9.0,65.0,-431.77,0.87,-0.066,200.96,61.5,-244.49,-0.35
60.0,0.3,2,0.8,3.0,2.0,0.6,44989,4214,9.0,73.1,-447.74,0.90,-0.053,175.48,71.0,-298.12,-0.35
60.0,0.3,2,1.0,2.0,0.0,0.0,44989,4214,9.0,63.7,-844.94,0.78,-0.138,406.23,60.3,-454.22,-0.35
60.0,0.3,2,1.0,2.0,2.5,0.8,44989,4214,9.0,63.7,-620.44,0.86,-0.090,272.24,60.3,-363.70,-0.35
60.0,0.3,2,1.0,2.5,2.5,0.8,44989,4214,9.0,66.5,-573.46,0.89,-0.072,221.06,63.3,-369.94,-0.35
60.0,0.3,2,1.25,3.5,1.2,0.4,44989,4214,9.0,65.7,-735.46,0.85,-0.111,337.11,63.4,-421.01,-0.35
60.0,0.3,2,1.5,3.5,1.2,0.4,44989,4214,9.0,65.7,-730.95,0.85,-0.111,337.11,63.4,-416.50,-0.35
60.0,0.3,2,1.8,3.5,1.2,0.4,44989,4214,9.0,65.7,-730.95,0.85,-0.111,337.11,63.4,-416.50,-0.35
60.0,0.3,2,2.0,3.5,1.2,0.4,44989,4214,9.0,65.7,-730.95,0.85,-0.111,337.11,63.4,-416.50,-0.35
60.0,0.3,3,0.7,2.0,1.5,0.5,44989,5132,11.2,71.0,-525.46,0.84,-0.080,296.13,68.4,-243.06,-0.35
60.0,0.3,3,0.7,2.0,2.0,0.6,44989,5132,11.2,71.0,-636.73,0.80,-0.099,361.94,68.4,-287.43,-0.35
60.0,0.3,3,0.7,2.0,2.5,0.8,44989,5132,11.2,71.0,-710.30,0.77,-0.111,402.21,68.4,-319.59,-0.35
60.0,0.3,3,0.7,2.5,1.5,0.5,44989,5132,11.2,73.3,-453.17,0.88,-0.061,230.19,70.9,-239.22,-0.35
60.0,0.3,3,0.7,3.0,1.5,0.5,44989,5132,11.2,74.4,-445.79,0.89,-0.055,210.61,72.4,-251.43,-0.35
60.0,0.3,3,0.8,2.5,0.0,0.0,44989,5132,11.2,70.6,-918.41,0.77,-0.120,437.31,68.2,-494.67,-0.35
60.0,0.3,3,0.8,2.5,2.5,0.8,44989,5132,11.2,70.6,-638.16,0.84,-0.084,309.69,68.2,-342.05,-0.35
60.0,0.3,3,0.8,3.0,0.0,0.0,44989,5132,11.2,71.7,-940.10,0.78,-0.119,431.58,69.7,-521.60,-0.35
60.0,0.3,3,0.8,3.0,2.5,0.8,44989,5132,11.2,71.7,-652.27,0.85,-0.081,299.74,69.7,-365.60,-0.35
60.0,0.3,3,0.8,3.5,2.5,0.8,44989,5132,11.2,72.6,-643.17,0.86,-0.076,280.20,70.9,-375.55,-0.35
60.0,0.3,4,0.7,3.5,0.0,0.0,44989,5792,12.7,74.1,-1093.05,0.74,-0.128,526.09,72.3,-580.76,-0.35
60.0,0.5,2,1.25,1.5,1.5,0.5,44989,2242,4.6,55.2,-225.29,0.92,-0.054,100.34,51.1,-146.52,-0.35
60.0,0.5,2,2.0,2.5,2.0,0.6,44989,2242,4.6,53.2,-500.82,0.87,-0.126,227.90,49.1,-317.48,-0.35
60.0,0.5,3,1.25,1.5,1.5,0.5,44989,2911,6.1,54.8,-309.04,0.90,-0.067,145.83,49.9,-179.03,-0.35
60.0,0.5,3,1.25,1.5,2.5,0.8,44989,2911,6.1,54.8,-362.30,0.88,-0.081,171.68,49.9,-205.77,-0.35
60.0,0.5,3,1.25,3.0,0.0,0.0,44989,2911,6.1,65.4,-533.30,0.89,-0.086,216.08,61.8,-366.69,-0.35
60.0,0.5,4,1.0,1.5,1.2,0.4,44989,3386,7.2,61.5,-223.74,0.92,-0.046,117.38,57.5,-119.00,-0.35
60.0,0.5,4,1.0,2.5,0.0,0.0,44989,3386,7.2,69.4,-482.27,0.89,-0.066,187.71,66.1,-333.01,-0.35
60.0,0.5,4,1.25,1.5,1.2,0.4,44989,3386,7.2,56.0,-559.71,0.79,-0.143,335.71,51.4,-235.54,-0.35
60.0,0.5,4,1.25,2.5,0.0,0.0,44989,3386,7.2,63.3,-606.46,0.89,-0.082,219.31,59.0,-420.57,-0.35
60.0,0.5,4,1.5,1.5,1.2,0.4,44989,3386,7.2,56.3,-535.06,0.80,-0.137,323.22,51.9,-223.38,-0.35
60.0,0.5,4,1.5,2.5,1.5,0.5,44989,3386,7.2,59.4,-609.43,0.87,-0.108,274.94,54.9,-363.28,-0.35
60.0,0.5,4,1.5,3.0,1.5,0.5,44989,3386,7.2,61.5,-574.54,0.87,-0.105,269.30,58.1,-335.36,-0.35
60.0,0.5,4,1.8,1.5,1.2,0.4,44989,3386,7.2,56.4,-521.23,0.80,-0.133,314.97,52.1,-217.80,-0.35
60.0,0.5,4,1.8,2.5,1.5,0.5,44989,3386,7.2,59.4,-605.82,0.87,-0.108,274.94,54.9,-359.67,-0.35
60.0,0.5,4,1.8,3.0,1.5,0.5,44989,3386,7.2,61.6,-570.43,0.87,-0.105,269.30,58.2,-331.25,-0.35
60.0,0.5,4,2.0,1.5,1.2,0.4,44989,3386,7.2,56.5,-512.38,0.80,-0.131,309.13,52.2,-214.79,-0.35
60.0,0.5,4,2.0,2.5,1.5,0.5,44989,3386,7.2,59.4,-605.82,0.87,-0.108,274.94,54.9,-359.67,-0.35
60.0,0.5,4,2.0,3.0,1.5,0.5,44989,3386,7.2,61.6,-570.43,0.87,-0.105,269.30,58.2,-331.25,-0.35
60.0,0.8,3,1.25,2.0,1.2,0.4,44989,1482,2.9,64.3,-91.85,0.93,-0.048,81.78,62.2,-47.98,-0.35
60.0,0.8,3,1.5,2.0,1.2,0.4,44989,1482,2.9,64.6,-79.89,0.93,-0.048,81.78,62.9,-36.03,-0.35
60.0,0.8,4,1.25,1.5,2.5,0.8,44989,1793,3.6,56.8,-151.10,0.94,-0.044,73.78,53.5,-101.73,-0.35
60.0,0.8,4,1.8,2.0,0.0,0.0,44989,1793,3.6,52.1,-378.71,0.86,-0.128,198.13,48.6,-234.45,-0.35
60.0,0.8,4,2.0,3.5,0.0,0.0,44989,1793,3.6,57.7,-430.14,0.89,-0.121,206.29,54.5,-294.07,-0.35
60.0,1.0,3,1.5,2.5,2.5,0.8,44989,1027,2.0,61.8,-85.04,0.94,-0.059,79.31,60.4,-47.52,-0.35
65.0,0.3,2,0.8,3.5,2.5,0.8,44989,2968,6.4,74.9,-322.24,0.92,-0.042,121.66,73.2,-236.63,-0.35
65.0,0.3,2,1.0,2.5,2.0,0.6,44989,2968,6.4,66.8,-320.86,0.92,-0.048,124.56,64.1,-223.25,-0.35
65.0,0.3,2,1.25,1.5,0.0,0.0,44989,2968,6.4,54.8,-562.45,0.81,-0.132,285.43,50.8,-296.47,-0.35
65.0,0.3,2,1.25,2.0,2.5,0.8,44989,2968,6.4,59.5,-383.73,0.91,-0.063,146.72,56.5,-257.39,-0.35
65.0,0.3,2,1.5,2.0,0.0,0.0,44989,2968,6.4,55.8,-571.94,0.85,-0.119,259.54,52.3,-332.80,-0.35
65.0,0.3,3,1.0,1.5,0.0,0.0,44989,3497,7.7,58.6,-729.60,0.74,-0.162,407.00,54.8,-336.72,-0.35
65.0,0.3,3,1.0,1.5,2.0,0.6,44989,3497,7.7,58.6,-506.91,0.83,-0.105,267.74,54.8,-253.87,-0.35
65.0,0.3,3,1.0,1.5,2.5,0.8,44989,3497,7.7,58.6,-572.40,0.81,-0.120,304.85,54.8,-281.67,-0.35
65.0,0.3,3,1.25,2.0,0.0,0.0,44989,3497,7.7,58.6,-730.79,0.80,-0.148,376.83,55.4,-373.63,-0.35
65.0,0.3,3,1.25,2.0,1.2,0.4,44989,3497,7.7,59.4,-693.31,0.79,-0.149,378.55,56.1,-333.66,-0.35
65.0,0.3,3,1.5,2.0,1.2,0.4,44989,3497,7.7,59.5,-687.45,0.79,-0.147,375.70,56.2,-330.65,-0.35
65.0,0.3,3,1.5,3.5,1.5,0.5,44989,3497,7.7,60.9,-699.92,0.87,-0.103,269.71,58.0,-450.23,-0.35
65.0,0.3,3,1.8,2.0,1.2,0.4,44989,3497,7.7,59.6,-677.93,0.79,-0.145,369.35,56.3,-327.48,-0.35
65.0,0.3,3,1.8,3.5,1.5,0.5,44989,3497,7.7,60.9,-699.92,0.87,-0.103,269.71,58.0,-450.23,-0.35
65.0,0.3,3,2.0,2.0,1.2,0.4,44989,3497,7.7,59.6,-674.36,0.80,-0.143,365.77,56.3,-327.48,-0.35
65.0,0.3,3,2.0,3.5,1.5,0.5,44989,3497,7.7,60.9,-699.92,0.87,-0.103,269.71,58.0,-450.23,-0.35
65.0,0.3,4,0.7,2.5,1.2,0.4,44989,3868,8.5,73.1,-314.20,0.90,-0.049,162.92,71.3,-181.23,-0.35
65.0,0.3,4,0.8,1.5,1.2,0.4,44989,3868,8.5,64.1,-385.33,0.87,-0.072,205.85,61.2,-192.49,-0.35
65.0,0.3,4,1.0,2.0,1.2,0.4,44989,3868,8.5,62.7,-515.27,0.85,-0.096,273.71,60.3,-257.01,-0.35
65.0,0.3,4,1.0,2.0,2.0,0.6,44989,3868,8.5,62.7,-559.88,0.84,-0.105,297.61,60.3,-277.35,-0.35
65.0,0.3,4,1.0,2.0,2.5,0.8,44989,3868,8.5,62.7,-637.28,0.81,-0.122,341.49,60.3,-310.29,-0.35
65.0,0.3,4,1.0,2.5,2.0,0.6,44989,3868,8.5,65.3,-520.89,0.87,-0.085,246.54,63.2,-291.97,-0.35
65.0,0.3,4,1.25,3.0,1.2,0.4,44989,3868,8.5,63.6,-693.91,0.83,-0.117,337.20,61.8,-378.16,-0.35
65.0,0.3,4,1.25,3.5,1.2,0.4,44989,3868,8.5,64.7,-676.37,0.85,-0.105,304.39,63.1,-392.93,-0.35
65.0,0.3,4,1.5,3.0,1.2,0.4,44989,3868,8.5,63.6,-689.90,0.83,-0.117,337.20,61.9,-374.16,-0.35
65.0,0.3,4,1.5,3.5,1.2,0.4,44989,3868,8.5,64.7,-671.86,0.85,-0.105,304.39,63.2,-388.42,-0.35
65.0,0.3,4,1.8,3.0,1.2,0.4,44989,3868,8.5,63.6,-689.90,0.83,-0.117,337.20,61.9,-374.16,-0.35
65.0,0.3,4,1.8,3.5,1.2,0.4,44989,3868,8.5,64.7,-671.86,0.85,-0.105,304.39,63.2,-388.42,-0.35
65.0,0.3,4,2.0,3.0,1.2,0.4,44989,3868,8.5,63.6,-689.90,0.83,-0.117,337.20,61.9,-374.16,-0.35
65.0,0.3,4,2.0,3.5,1.2,0.4,44989,3868,8.5,64.7,-671.86,0.85,-0.105,304.39,63.2,-388.42,-0.35
65.0,0.5,2,1.25,2.5,0.0,0.0,44989,1693,3.5,65.5,-249.71,0.94,-0.047,91.24,61.7,-197.30,-0.35
65.0,0.5,2,1.5,2.0,0.0,0.0,44989,1693,3.5,57.7,-252.35,0.94,-0.051,86.45,52.8,-195.49,-0.35
65.0,0.5,2,2.0,1.5,0.0,0.0,44989,1693,3.5,44.9,-283.80,0.90,-0.087,114.45,40.4,-187.76,-0.35
65.0,0.5,3,1.25,3.0,1.2,0.4,44989,2111,4.5,67.6,-228.04,0.94,-0.040,86.18,63.9,-172.53,-0.35
65.0,0.5,3,1.5,3.0,1.2,0.4,44989,2111,4.5,67.7,-224.09,0.94,-0.040,86.18,64.1,-168.58,-0.35
65.0,0.5,3,1.8,1.5,0.0,0.0,44989,2111,4.5,46.9,-389.00,0.87,-0.108,169.78,42.0,-238.00,-0.35
65.0,0.5,3,1.8,3.0,1.2,0.4,44989,2111,4.5,67.7,-219.88,0.94,-0.040,86.18,64.2,-164.37,-0.35
65.0,0.5,3,2.0,1.5,2.0,0.6,44989,2111,4.5,44.3,-475.05,0.83,-0.150,228.44,39.0,-264.39,-0.35
65.0,0.5,3,2.0,3.0,1.2,0.4,44989,2111,4.5,67.7,-219.88,0.94,-0.040,86.18,64.2,-164.37,-0.35
65.0,0.5,4,1.0,1.5,1.2,0.4,44989,2429,5.2,62.0,-133.45,0.95,-0.030,64.36,58.3,-84.54,-0.35
65.0,0.5,4,1.25,1.5,2.0,0.6,44989,2429,5.2,55.2,-243.68,0.92,-0.057,110.56,51.0,-150.35,-0.35
65.0,0.8,4,1.25,3.0,0.0,0.0,44989,1358,2.7,68.7,-203.89,0.94,-0.043,74.13,65.1,-167.18,-0.35
70.0,0.3,2,1.0,2.5,2.0,0.6,44989,1963,4.1,67.1,-214.86,0.93,-0.049,102.60,64.6,-151.06,-0.35
70.0,0.3,2,1.5,3.5,0.0,0.0,44989,1963,4.1,63.0,-360.81,0.92,-0.068,133.30,61.2,-272.32,-0.35
70.0,0.3,2,2.0,1.5,0.0,0.0,44989,1963,4.1,44.5,-408.91,0.80,-0.173,242.23,42.1,-183.36,-0.35
70.0,0.3,3,0.7,2.0,1.2,0.4,44989,2242,4.8,72.3,-119.10,0.93,-0.033,80.66,70.5,-68.95,-0.35
70.0,0.3,3,1.5,3.5,0.0,0.0,44989,2242,4.8,61.8,-435.45,0.91,-0.074,153.65,59.6,-323.41,-0.35
70.0,0.3,3,1.5,3.5,1.5,0.5,44989,2242,4.8,61.8,-406.57,0.90,-0.086,178.58,59.6,-276.66,-0.35
70.0,0.3,3,1.8,3.5,0.0,0.0,44989,2242,4.8,58.1,-480.59,0.90,-0.088,170.93,55.5,-347.62,-0.35
70.0,0.3,3,1.8,3.5,1.5,0.5,44989,2242,4.8,61.8,-406.57,0.90,-0.086,178.58,59.6,-276.66,-0.35
70.0,0.3,3,2.0,3.5,1.5,0.5,44989,2242,4.8,61.8,-406.57,0.90,-0.086,178.58,59.6,-276.66,-0.35
70.0,0.3,4,0.7,3.5,1.5,0.5,44989,2434,5.2,76.6,-189.55,0.93,-0.033,86.12,75.9,-136.03,-0.35
70.0,0.3,4,0.8,2.5,1.5,0.5,44989,2434,5.2,72.0,-170.02,0.92,-0.045,110.83,71.2,-96.55,-0.35
70.0,0.3,4,1.25,1.5,1.5,0.5,44989,2434,5.2,54.6,-269.68,0.88,-0.083,158.86,52.3,-133.67,-0.35
70.0,0.3,4,1.8,2.0,2.0,0.6,44989,2434,5.2,51.2,-454.75,0.85,-0.131,240.16,48.5,-238.92,-0.35
70.0,0.3,4,2.0,2.0,0.0,0.0,44989,2434,5.2,49.1,-575.43,0.79,-0.191,333.03,46.8,-261.71,-0.35
70.0,0.3,4,2.0,2.0,2.0,0.6,44989,2434,5.2,49.1,-645.33,0.76,-0.220,380.30,46.8,-283.01,-0.35
70.0,0.3,4,2.0,2.5,2.5,0.8,44989,2434,5.2,52.3,-441.39,0.88,-0.118,217.97,50.4,-247.43,-0.35
70.0,0.3,4,2.0,3.5,0.0,0.0,44989,2434,5.2,56.1,-520.12,0.88,-0.117,226.92,54.9,-328.07,-0.35
70.0,0.5,2,1.5,3.0,1.5,0.5,44989,1225,2.5,63.3,-153.65,0.96,-0.034,51.95,59.8,-126.64,-0.35
70.0,0.5,2,1.8,3.0,1.5,0.5,44989,1225,2.5,63.3,-149.54,0.96,-0.034,51.95,60.0,-122.53,-0.35
70.0,0.5,2,2.0,1.5,1.5,0.5,44989,1225,2.5,52.5,-136.34,0.93,-0.049,64.71,48.3,-97.42,-0.35
70.0,0.5,2,2.0,2.5,2.0,0.6,44989,1225,2.5,54.4,-198.13,0.95,-0.053,71.79,50.6,-156.14,-0.35
70.0,0.5,2,2.0,3.0,1.5,0.5,44989,1225,2.5,63.3,-149.54,0.96,-0.034,51.95,60.0,-122.53,-0.35
70.0,0.5,3,1.25,3.5,0.0,0.0,44989,1469,3.0,68.7,-223.02,0.96,-0.030,55.67,65.4,-193.83,-0.35
70.0,0.5,3,1.5,3.5,1.5,0.5,44989,1469,3.0,64.3,-207.77,0.96,-0.036,62.05,60.7,-173.68,-0.35
70.0,0.5,3,1.8,1.5,2.0,0.6,44989,1469,3.0,46.9,-187.65,0.93,-0.060,77.84,42.5,-130.48,-0.35
70.0,0.5,3,1.8,3.5,1.5,0.5,44989,1469,3.0,64.3,-203.17,0.96,-0.036,62.05,60.9,-169.07,-0.35
70.0,0.5,3,2.0,2.5,0.0,0.0,44989,1469,3.0,53.6,-296.22,0.93,-0.071,104.51,49.1,-228.56,-0.35
70.0,0.5,3,2.0,3.0,0.0,0.0,44989,1469,3.0,56.0,-304.25,0.94,-0.061,92.49,51.9,-246.02,-0.35
70.0,0.5,3,2.0,3.5,1.5,0.5,44989,1469,3.0,64.3,-203.17,0.96,-0.036,62.05,60.9,-169.07,-0.35
70.0,0.5,4,0.8,1.5,2.0,0.6,44989,1646,3.5,68.2,-72.97,0.96,-0.018,34.54,64.9,-53.54,-0.35
70.0,0.5,4,1.5,1.5,2.5,0.8,44989,1646,3.5,51.0,-186.62,0.94,-0.047,70.82,46.6,-134.91,-0.35
